Text,Problem,Question,Numbers,Equation,Answer,Constants
有一袋大米，第一周吃了40%，第二周吃了18千克刚好吃完。这袋大米原有多少千克？,有一袋大米，第一周吃了 [NUM] ，第二周吃了 [NUM] 千克刚好吃完。这袋大米原有多少千克？,这袋大米原有多少千克？,0.4 18,n1 / ( x1 - n0 ),30.0,1
用900个鸡蛋孵小鸡，上午孵出337只小鸡，下午比上午多孵出118只，下午孵出了多少只小鸡？,用 [NUM] 个鸡蛋孵小鸡，上午孵出 [NUM] 只小鸡，下午比上午多孵出 [NUM] 只，下午孵出了多少只小鸡？,下午孵出了多少只小鸡？,900 337 118,n1 + n2,455.0,
"有163袋酸奶,每盒装8袋,19个盒子能装多少袋?","有 [NUM] 袋酸奶,每盒装 [NUM] 袋, [NUM] 个盒子能装多少袋?", [NUM] 个盒子能装多少袋?,163 8 19,n2 * n1,152.0,
学校为了开展足球比赛，第一次买了37个足球，比第二次多买了9个，两次一共花了1852.5元。平均每个足球售价多少元？,学校为了开展足球比赛，第一次买了 [NUM] 个足球，比第二次多买了 [NUM] 个，两次一共花了 [NUM] 元。平均每个足球售价多少元？,平均每个足球售价多少元？,37 9 1852.5,n2 / ( ( n0 + n0 ) - n1 ),28.5,
修一条公路，还剩5.1千米没有完成，剩下的比已经完成的2.5倍还多0.6千米，这条公路全长多少千米？,修一条公路，还剩 [NUM] 千米没有完成，剩下的比已经完成的 [NUM] 倍还多 [NUM] 千米，这条公路全长多少千米？,这条公路全长多少千米？,5.1 2.5 0.6,n0 + ( ( n0 - n2 ) / n1 ),6.9,
一个长方形框架，长8分米，宽比长少2分米．做这个框架至少需要多少分米的铁丝？,一个长方形框架，长 [NUM] 分米，宽比长少 [NUM] 分米．做这个框架至少需要多少分米的铁丝？,做这个框架至少需要多少分米的铁丝？,8 2,( ( n0 - n1 ) + n0 ) * n1,28.0,
实验小学门前有一块长方形草坪，宽3.6米，长是宽的2倍，这块草坪的面积是多少平方米？,实验小学门前有一块长方形草坪，宽 [NUM] 米，长是宽的 [NUM] 倍，这块草坪的面积是多少平方米？,这块草坪的面积是多少平方米？,3.6 2,( n0 * n1 ) * n0,25.92,
四(1)班有男生21人、女生18人，全班同学一起去公园游湖．乘船的票价是每人25元，乘快艇的票价是每人48元．女生乘快艇比乘船多用多少元？,四( [NUM] )班有男生 [NUM] 人、女生 [NUM] 人，全班同学一起去公园游湖．乘船的票价是每人 [NUM] 元，乘快艇的票价是每人 [NUM] 元．女生乘快艇比乘船多用多少元？,女生乘快艇比乘船多用多少元？,1 21 18 25 48,( n4 * n2 ) - ( n3 * n2 ),414.0,
蔬菜公司卖出花菜600千克，卖出的白菜是花菜的5倍，白菜卖出多少千克？,蔬菜公司卖出花菜 [NUM] 千克，卖出的白菜是花菜的 [NUM] 倍，白菜卖出多少千克？,白菜卖出多少千克？,600 5,n0 * n1,3000.0,
幼儿园食堂李师傅想要买豆角和西红柿各24千克，豆角每千克3.8元，西红柿每千克1.7元。李师傅需要带多少钱？,幼儿园食堂李师傅想要买豆角和西红柿各 [NUM] 千克，豆角每千克 [NUM] 元，西红柿每千克 [NUM] 元。李师傅需要带多少钱？,李师傅需要带多少钱？,24 3.8 1.7,n0 * ( n1 + n2 ),132.0,
"一辆汽车从甲地到乙地，行了4.5小时，平均每小时行80千米,从乙地返回甲地时用了3.6小时，返回时平均每小时行多少千米？","一辆汽车从甲地到乙地，行了 [NUM] 小时，平均每小时行 [NUM] 千米,从乙地返回甲地时用了 [NUM] 小时，返回时平均每小时行多少千米？",返回时平均每小时行多少千米？,4.5 80 3.6,( n1 * n0 ) / n2,100.0,
乙地和丙地在甲地的同一个方向上，且三地处于同一条线上，从甲地到乙地是5千米，从乙地到丙地是1000米．从甲地到丙地最远是多少千米？,乙地和丙地在甲地的同一个方向上，且三地处于同一条线上，从甲地到乙地是 [NUM] 千米，从乙地到丙地是 [NUM] 米．从甲地到丙地最远是多少千米？,从甲地到丙地最远是多少千米？,5 1000,n0 + ( n1 / n1 ),6.0,
马来西亚的双子塔是世界上最高的双子塔，高约450米，上海的第一高楼﹣﹣中心大厦，高约630米．中心大厦比马来西亚的双子塔高约多少米？,马来西亚的双子塔是世界上最高的双子塔，高约 [NUM] 米，上海的第一高楼﹣﹣中心大厦，高约 [NUM] 米．中心大厦比马来西亚的双子塔高约多少米？,中心大厦比马来西亚的双子塔高约多少米？,450 630,n1 - n0,180.0,
张叔叔的文章发表后得到稿费4000元，其中800元是免税的，其余部分按14%的税率缴税，张叔叔一共要缴税多少元？,张叔叔的文章发表后得到稿费 [NUM] 元，其中 [NUM] 元是免税的，其余部分按 [NUM] 的税率缴税，张叔叔一共要缴税多少元？,张叔叔一共要缴税多少元？,4000 800 0.14,( n0 - n1 ) * n2,448.0,
学校食堂买回18条鳊鱼和16条链鱼，吃掉15条，还剩多少条？,学校食堂买回 [NUM] 条鳊鱼和 [NUM] 条链鱼，吃掉 [NUM] 条，还剩多少条？,还剩多少条？,18 16 15,( n0 + n1 ) - n2,19.0,
超市卖裤子每条178元，羊毛衫每件289元，鞋每双165元，妈妈全部买下这三件物品需要多少元？,超市卖裤子每条 [NUM] 元，羊毛衫每件 [NUM] 元，鞋每双 [NUM] 元，妈妈全部买下这三件物品需要多少元？,妈妈全部买下这三件物品需要多少元？,178 289 165,( n0 + n1 ) + n2,632.0,
李叔叔两次运牛奶，第一次运了335箱，比第二次多运89箱，两次共运多少箱？,李叔叔两次运牛奶，第一次运了 [NUM] 箱，比第二次多运 [NUM] 箱，两次共运多少箱？,两次共运多少箱？,335 89,n0 + ( n0 - n1 ),581.0,
电视机厂要装配2600台电视机，两个工作组同时装配，10天完成，一个工作组每天装配120台，另一个工作组每天装配多少台？,电视机厂要装配 [NUM] 台电视机，两个工作组同时装配， [NUM] 天完成，一个工作组每天装配 [NUM] 台，另一个工作组每天装配多少台？,另一个工作组每天装配多少台？,2600 10 120,( n0 / n1 ) - n2,140.0,
人心脏跳动的次数随着年龄而发生变化。婴儿每分钟心跳大约135次，婴儿每分钟心跳的次数比青少年多80%，青少年每分钟心跳大约多少次？,人心脏跳动的次数随着年龄而发生变化。婴儿每分钟心跳大约 [NUM] 次，婴儿每分钟心跳的次数比青少年多 [NUM] ，青少年每分钟心跳大约多少次？,青少年每分钟心跳大约多少次？,135 0.8,n0 / ( x1 + n1 ),75.0,1
学校有一批图书，如果每班分45本，正好可以分给12个班，如果每班分得60本，可以分给几个班级？,学校有一批图书，如果每班分 [NUM] 本，正好可以分给 [NUM] 个班，如果每班分得 [NUM] 本，可以分给几个班级？,可以分给几个班级？,45 12 60,( n0 * n1 ) / n2,9.0,
把含盐14%的20千克盐水，和含盐30%的30千克盐水混合在一起，这时盐水的含盐率是多少？,把含盐 [NUM] 的 [NUM] 千克盐水，和含盐 [NUM] 的 [NUM] 千克盐水混合在一起，这时盐水的含盐率是多少？,这时盐水的含盐率是多少？,0.14 20 0.3 30,( ( n1 * n0 ) + ( n3 * n2 ) ) / ( n1 + n3 ),0.236,
小亮的爸爸每分钟走105米，他从家到学校要走9分钟。他家距学校大约有多远？,小亮的爸爸每分钟走 [NUM] 米，他从家到学校要走 [NUM] 分钟。他家距学校大约有多远？,他家距学校大约有多远？,105 9,n0 * n1,945.0,
有42人要去参加旅游，一辆面包车可以坐9人，还有多少人没有座位？,有 [NUM] 人要去参加旅游，一辆面包车可以坐 [NUM] 人，还有多少人没有座位？,还有多少人没有座位？,42 9,n0 - n1,33.0,
一本大字典23.8元，李老师买了5本，他还想用剩下的钱买8本4.5元的日记本，他一共带多少钱？,一本大字典 [NUM] 元，李老师买了 [NUM] 本，他还想用剩下的钱买 [NUM] 本 [NUM] 元的日记本，他一共带多少钱？,他一共带多少钱？,23.8 5 8 4.5,( n0 * n1 ) + ( n3 * n2 ),155.0,
四年级同学去书店购买图书，用208元买了26本科技书，用245元买了35本故事书。故事书每本多少元?,四年级同学去书店购买图书，用 [NUM] 元买了 [NUM] 本科技书，用 [NUM] 元买了 [NUM] 本故事书。故事书每本多少元?,故事书每本多少元?,208 26 245 35,n2 / n3,7.0,
"城区工商管理所对辖区的各大超市进行食品安全抽查,从某百货市场抽查了80箱火腿肠,结果合格率是90%,你知道这次抽查中有多少箱火腿肠是合格的吗?","城区工商管理所对辖区的各大超市进行食品安全抽查,从某百货市场抽查了 [NUM] 箱火腿肠,结果合格率是 [NUM] ,你知道这次抽查中有多少箱火腿肠是合格的吗?",你知道这次抽查中有多少箱火腿肠是合格的吗?,80 0.9,n0 * n1,72.0,
小胖家的客厅用边长为0.25米的正方形地砖铺地，一共用了240块地砖．问:小胖家的客厅面积是多少平方米？,小胖家的客厅用边长为 [NUM] 米的正方形地砖铺地，一共用了 [NUM] 块地砖．问:小胖家的客厅面积是多少平方米？,问:小胖家的客厅面积是多少平方米？,0.25 240,( n0 * n0 ) * n1,15.0,
一辆轿车的售价是8.9万元，按规定，购车时还要缴纳10%的车辆购置税．购买这辆轿车实际要花多少万元？,一辆轿车的售价是 [NUM] 万元，按规定，购车时还要缴纳 [NUM] 的车辆购置税．购买这辆轿车实际要花多少万元？,购买这辆轿车实际要花多少万元？,8.9 0.1,n0 + ( n0 * n1 ),9.79,
一、二年级的学生去看木偶剧．一年级有194人，二年级有197人．剧场至少得有多少个座位才能全部坐下？,一、二年级的学生去看木偶剧．一年级有 [NUM] 人，二年级有 [NUM] 人．剧场至少得有多少个座位才能全部坐下？,剧场至少得有多少个座位才能全部坐下？,194 197,n0 + n1,391.0,
A、B两地相距1230千米，甲乙两车同时从A、B两地相对开出，7.5小时后相遇，甲车每小时行80千米，乙车每小时行多少千米？,A、B两地相距 [NUM] 千米，甲乙两车同时从A、B两地相对开出， [NUM] 小时后相遇，甲车每小时行 [NUM] 千米，乙车每小时行多少千米？,乙车每小时行多少千米？,1230 7.5 80,( n0 / n1 ) - n2,84.0,
小明和小华一起钓鱼，小明钓了68条，比小华多钓了15条．小华钓了多少条鱼？,小明和小华一起钓鱼，小明钓了 [NUM] 条，比小华多钓了 [NUM] 条．小华钓了多少条鱼？,小华钓了多少条鱼？,68 15,n0 - n1,53.0,
甲车从A城市到B城市要行驶2小时，乙车从B城市到A城市要行使3小时．两车同时分别从A城市和B城市出发，几小时后相遇？,甲车从A城市到B城市要行驶 [NUM] 小时，乙车从B城市到A城市要行使 [NUM] 小时．两车同时分别从A城市和B城市出发，几小时后相遇？,几小时后相遇？,2 3,x1 / ( ( x1 / n0 ) + ( x1 / n1 ) ),1.2,1 1 1
某自然保护区内栖息的鸟类共265种，海洋性水生动物比鸟类多153种，淡水鱼类比鸟类少157种.那么淡水鱼类有多少种？,某自然保护区内栖息的鸟类共 [NUM] 种，海洋性水生动物比鸟类多 [NUM] 种，淡水鱼类比鸟类少 [NUM] 种.那么淡水鱼类有多少种？,那么淡水鱼类有多少种？,265 153 157,n0 - n2,108.0,
有一根木料长32米，先锯下2米长的损坏部分，然后把剩下的木料锯成一样长的木条，又锯了5次，每根短木条长多少米？,有一根木料长 [NUM] 米，先锯下 [NUM] 米长的损坏部分，然后把剩下的木料锯成一样长的木条，又锯了 [NUM] 次，每根短木条长多少米？,每根短木条长多少米？,32 2 5,( n0 - n1 ) / ( n2 + x1 ),5.0,1
白沙驿小学图书室有故事书2560册，科技书1588册，工具书比科技书少624册，三种图书一共多少册？,白沙驿小学图书室有故事书 [NUM] 册，科技书 [NUM] 册，工具书比科技书少 [NUM] 册，三种图书一共多少册？,三种图书一共多少册？,2560 1588 624,( ( n1 - n2 ) + n0 ) + n1,5112.0,
商店卖出250千克苹果，还剩下470千克，商店里原有多少千克苹果？,商店卖出 [NUM] 千克苹果，还剩下 [NUM] 千克，商店里原有多少千克苹果？,商店里原有多少千克苹果？,250 470,n0 + n1,720.0,
学校组织12个班级的学生秋游，每个班级32人。一共租用了8辆大客车，平均每辆大客车乘坐多少人？,学校组织 [NUM] 个班级的学生秋游，每个班级 [NUM] 人。一共租用了 [NUM] 辆大客车，平均每辆大客车乘坐多少人？,平均每辆大客车乘坐多少人？,12 32 8,( n0 * n1 ) / n2,48.0,
老李把5000元钱存入银行，存期一年，年利率是4.14%，到期应得利息多少元？,老李把 [NUM] 元钱存入银行，存期一年，年利率是 [NUM] ，到期应得利息多少元？,到期应得利息多少元？,5000 0.0414,( n0 * n1 ) * x1,207.0,1
有一条宽3米的人行道，占地面积是768平方米．为了行走方便，道路的宽度要增加到9米，长不变．扩宽后这条人行道的面积是多少？,有一条宽 [NUM] 米的人行道，占地面积是 [NUM] 平方米．为了行走方便，道路的宽度要增加到 [NUM] 米，长不变．扩宽后这条人行道的面积是多少？,扩宽后这条人行道的面积是多少？,3 768 9,( n1 / n0 ) * n2,2304.0,
有一种“中国结”，每编一个这种“中国结”要用彩带6.5米，妈妈买了130米彩带，能编多少个这种“中国结”？,有一种“中国结”，每编一个这种“中国结”要用彩带 [NUM] 米，妈妈买了 [NUM] 米彩带，能编多少个这种“中国结”？,能编多少个这种“中国结”？,6.5 130,n1 / n0,20.0,
学校舞蹈室长12.5米，宽8.5米，这个舞蹈室有多少平方米？,学校舞蹈室长 [NUM] 米，宽 [NUM] 米，这个舞蹈室有多少平方米？,这个舞蹈室有多少平方米？,12.5 8.5,n0 * n1,106.25,
"鞋店运进5箱布鞋,每箱20双,每双卖50元,一共可以卖多少元？","鞋店运进 [NUM] 箱布鞋,每箱 [NUM] 双,每双卖 [NUM] 元,一共可以卖多少元？",一共可以卖多少元？,5 20 50,( n0 * n1 ) * n2,5000.0,
学校买回6张办公桌和8把椅子，共付294.4元，每张桌子比每把椅子贵19.2元，每把椅子多少元？,学校买回 [NUM] 张办公桌和 [NUM] 把椅子，共付 [NUM] 元，每张桌子比每把椅子贵 [NUM] 元，每把椅子多少元？,每把椅子多少元？,6 8 294.4 19.2,( n2 - ( n3 * n0 ) ) / ( n0 + n1 ),12.8,
在“我是环保小卫士”活动中，三(1)班收集了317个牛奶盒，三(2)班收集了279个牛奶盒，这两个班收集的牛奶盒的总数？,在“我是环保小卫士”活动中，三( [NUM] )班收集了 [NUM] 个牛奶盒，三( [NUM] )班收集了 [NUM] 个牛奶盒，这两个班收集的牛奶盒的总数？,这两个班收集的牛奶盒的总数？,1 317 2 279,n1 + n3,596.0,
